HOUSEID,NUMADLT,HHVEHCNT,HHFAMINC,URBAN,HOMETYPE,HOMEOWN,WTHHFIN,DRVRCNT,HHSIZE,VMT,VEH_PER_ADULT,INCOME_PER_VEHICLE
9000075787,1,1,3,1,2,1,5054.98376986679,1,1,7000.0,1.0,3.0
9000075788,1,1,10,1,1,1,10440.2582871928,1,1,15000.0,1.0,10.0
9000075789,2,3,11,1,1,2,13365.7232770454,2,4,10500.0,1.5,3.6666666666666665
9000075800,2,2,9,1,1,1,13981.6437852602,2,2,35000.0,1.0,4.5
9000075812,2,3,5,1,1,2,22007.3075840317,2,2,11000.0,1.5,1.6666666666666667
9000075818,2,2,-7,1,1,2,7531.74281930012,2,2,16500.0,1.0,-3.5
9000075819,2,2,3,1,4,3,11574.0650376176,2,2,310.0,1.0,1.5
9000075844,1,2,10,1,1,1,9893.0429603823,1,1,6000.0,2.0,5.0
9000075855,1,0,1,1,1,3,20115.8421485779,0,1,0.0,0.0,1.0
9000075864,2,1,6,2,4,2,4124.97362712798,2,2,17780.0,0.5,6.0
9000075874,1,1,5,1,2,1,27531.8183184828,1,1,200.0,1.0,5.0
9000075876,2,4,9,1,1,1,38899.0030213024,2,2,5050.0,2.0,2.25
9000075879,2,3,9,1,1,1,10103.0569354168,2,2,18500.0,1.5,3.0
9000075897,1,1,11,1,1,2,7614.07545975126,1,1,1000.0,1.0,11.0
9000075906,2,1,10,1,1,2,19111.5812597983,2,2,5000.0,0.5,10.0
9000075907,2,1,4,1,3,3,17505.6871545362,2,2,10000.0,0.5,4.0
9000075908,2,0,4,1,1,3,22041.0886237042,2,3,0.0,0.0,4.0
9000075909,1,1,5,2,1,2,8356.87341322583,1,1,15000.0,1.0,5.0
9000075910,1,2,5,1,1,1,12635.8126251809,1,1,18100.0,2.0,2.5
9000075912,1,1,3,4,2,1,31269.555103003,1,1,10000.0,1.0,3.0
9000075923,2,2,9,1,1,2,7883.66015138958,2,2,30000.0,1.0,4.5
9000075929,1,1,8,4,1,1,18082.2236537941,1,1,30000.0,1.0,8.0
9000075932,3,3,7,1,1,3,9240.25455679795,3,9,100000.0,1.0,2.3333333333333335
9000075935,2,2,8,1,1,1,6515.67141815536,2,2,14000.0,1.0,4.0
9000075953,2,2,11,1,1,1,17430.6852673566,2,3,18000.0,1.0,5.5
9000075957,2,2,11,1,1,1,12937.0365898767,2,2,10000.0,1.0,5.5
9000075958,3,3,5,2,1,1,17391.9493880344,3,3,20000.0,1.0,1.6666666666666667
9000075961,1,1,6,4,1,1,2792.42652024265,1,1,16000.0,1.0,6.0
9000075998,2,2,7,1,1,2,14814.3822045267,2,2,18000.0,1.0,3.5
9000076000,1,1,6,1,2,2,36279.8369053501,1,1,1000.0,1.0,6.0
9000076001,1,0,3,4,1,2,16314.8370102308,0,1,0.0,0.0,3.0
9000076006,1,1,7,1,2,1,4834.45520784403,1,1,12000.0,1.0,7.0
9000076012,2,4,10,1,1,1,17277.4577596957,4,5,41900.0,2.0,2.5
9000076017,2,1,4,4,5,1,13389.5871368144,1,2,150000.0,0.5,4.0
9000076018,2,3,11,1,1,1,14188.0831222487,2,2,24000.0,1.5,3.6666666666666665
9000076035,1,1,3,1,1,2,29474.069673663,1,1,9000.0,1.0,3.0
9000076045,2,3,5,4,1,2,22880.3841852753,2,2,146700.0,1.5,1.6666666666666667
9000076061,2,3,9,4,1,2,3202.04135204143,2,2,29800.0,1.5,3.0
9000076074,3,2,1,1,1,4,43321.6802680862,2,3,3200.0,0.6666666666666666,0.5
9000076075,2,1,6,1,2,2,5681.31979257497,1,2,5000.0,0.5,6.0
9000076110,1,1,7,1,3,3,60317.0601053404,1,1,120000.0,1.0,7.0
9000076122,1,1,3,1,3,3,5262.52320186967,1,2,133.0,1.0,3.0
9000076125,2,2,8,1,3,3,5457.0868388145,2,2,22000.0,1.0,4.0
9000076134,3,3,10,4,1,1,18346.487955721,3,3,30000.0,1.0,3.3333333333333335
9000076142,4,3,4,1,1,2,10526.6981620153,4,5,6000.0,0.75,1.3333333333333333
9000076144,2,3,9,4,1,2,7503.71129374711,2,2,21000.0,1.5,3.0
9000076158,2,2,9,1,1,1,18678.1189191334,2,4,17400.0,1.0,4.5
9000076160,2,1,8,1,3,3,12901.0066251638,2,3,12000.0,0.5,8.0
9000076163,4,4,11,1,1,1,6375.35595659991,4,4,72000.0,1.0,2.75
9000076167,1,1,2,4,4,2,25107.5585862722,1,1,2500.0,1.0,2.0
9000076179,2,2,7,1,1,1,10686.7224648328,1,3,16000.0,1.0,3.5
9000076181,2,1,9,1,3,3,8042.92019893897,1,2,3067.0,0.5,9.0
9000076186,2,2,4,4,1,2,11115.6093867192,2,2,3000.0,1.0,2.0
9000076187,3,2,7,1,2,1,38475.7376666395,3,3,2000.0,0.6666666666666666,3.5
9000076195,2,2,10,1,2,1,11031.9520053377,2,2,5600.0,1.0,5.0
9000076200,2,2,5,1,1,2,10601.8260892988,2,2,13000.0,1.0,2.5
9000076208,1,1,5,1,3,3,16090.6756721045,1,1,5000.0,1.0,5.0
9000076213,2,3,5,1,1,1,6529.70444751361,2,2,26900.0,1.5,1.6666666666666667
9000076233,2,3,8,4,1,1,9286.84147812396,2,2,3500.0,1.5,2.6666666666666665
9000076234,2,3,9,2,1,1,11318.7960620771,2,2,10000.0,1.5,3.0
9000076238,2,2,6,1,1,1,47826.4911784552,2,2,11000.0,1.0,3.0
9000076244,1,2,6,4,1,1,9730.49550198073,1,1,15020.0,2.0,3.0
9000076252,2,2,8,1,3,3,15605.8135852456,2,2,11545.0,1.0,4.0
9000076256,1,1,5,1,3,3,24297.3888037403,1,1,3500.0,1.0,5.0
9000076292,1,1,8,1,1,1,34896.5063854008,1,1,22000.0,1.0,8.0
9000076296,2,2,7,1,1,1,12665.9462317357,2,5,22000.0,1.0,3.5
9000076308,2,0,1,1,2,4,32298.3993156531,0,2,0.0,0.0,1.0
9000076309,2,1,8,1,3,3,59607.9055894045,2,3,3000.0,0.5,8.0
9000076312,2,2,5,2,3,3,24212.1606035525,1,4,3300.0,1.0,2.5
9000076332,2,2,6,1,1,2,16588.3089898005,2,2,7650.0,1.0,3.0
9000076371,2,2,10,1,2,1,39654.5676113792,2,4,25000.0,1.0,5.0
9000076377,1,1,6,1,2,3,21178.7105558759,1,1,10000.0,1.0,6.0
9000076380,2,1,7,2,1,1,6055.80222511913,2,2,1800.0,0.5,7.0
9000076381,2,2,11,1,1,1,22979.0267154377,2,2,32000.0,1.0,5.5
9000076382,1,1,1,1,4,2,24287.9169043756,1,1,245.0,1.0,1.0
9000076391,2,2,7,1,3,3,55445.1129289954,2,4,22000.0,1.0,3.5
9000076395,1,1,4,1,1,1,9766.18086750884,1,1,96000.0,1.0,4.0
9000076397,2,2,6,1,1,1,10856.945168959,2,2,32000.0,1.0,3.0
9000076408,2,2,8,1,4,2,12597.8147017875,2,2,5500.0,1.0,4.0
9000076414,3,2,6,2,1,1,11970.2069265828,3,3,68080.0,0.6666666666666666,3.0
9000076433,1,1,6,1,3,3,14214.7891190375,1,1,6500.0,1.0,6.0
9000076436,1,1,7,1,1,3,8371.39703264253,1,1,13440.0,1.0,7.0
9000076437,2,2,4,4,1,2,17396.8843990146,2,2,35000.0,1.0,2.0
9000076440,1,1,3,2,3,3,5175.75602359817,1,1,6000.0,1.0,3.0
9000076463,2,1,6,1,1,1,38350.5745376273,2,2,4000.0,0.5,6.0
9000076464,2,1,4,1,3,3,12427.2258332636,2,2,2000.0,0.5,4.0
9000076469,1,0,3,1,1,2,59634.9613394229,0,1,0.0,0.0,3.0
9000076474,2,3,8,1,1,1,13854.0782049966,2,3,4000.0,1.5,2.6666666666666665
9000076482,2,3,11,1,1,1,16001.0477934265,2,4,17250.0,1.5,3.6666666666666665
9000076491,4,3,9,1,1,1,5729.85545760711,3,4,23000.0,0.75,3.0
9000076494,3,2,9,1,1,1,5971.44422381504,3,3,3500.0,0.6666666666666666,4.5
9000076495,2,2,6,1,2,3,5711.09134410803,2,2,11500.0,1.0,3.0
9000076505,1,1,5,2,1,3,6344.81383452423,1,2,13500.0,1.0,5.0
9000076507,1,1,1,1,1,1,14860.4850789303,1,1,4220.0,1.0,1.0
9000076518,4,4,11,2,1,2,18709.4887739177,4,4,32800.0,1.0,2.75
9000076527,1,1,4,1,2,1,8163.99431180822,1,1,-9.0,1.0,4.0
9000076528,2,1,3,2,1,2,11684.3448925614,1,2,10000.0,0.5,3.0
9000076544,3,1,4,1,1,1,36137.2026464225,2,4,10000.0,0.3333333333333333,4.0
9000076561,2,4,11,4,1,1,12602.1098934901,2,2,6950.0,2.0,2.75
9000076578,2,1,6,1,1,1,41426.3011318025,2,2,-9.0,0.5,6.0
9000076593,2,7,10,4,1,1,6983.7781372221,2,2,59600.0,3.5,1.4285714285714286
9000076596,1,2,5,1,1,1,7671.04499457922,1,2,2500.0,2.0,2.5
9000076604,2,1,5,4,1,2,52149.5341742584,1,2,32000.0,0.5,5.0
9000076607,4,2,8,1,1,1,6987.25387618557,4,4,11600.0,0.5,4.0
9000076611,2,1,6,1,1,1,11444.2470186483,1,2,120.0,0.5,6.0
9000076622,2,3,7,4,1,1,8452.93607565713,2,2,12000.0,1.5,2.3333333333333335
9000076629,1,1,6,2,1,2,18747.4145242054,1,1,5000.0,1.0,6.0
9000076642,4,3,4,1,3,3,55445.1129289954,4,4,6700.0,0.75,1.3333333333333333
9000076644,2,2,4,1,1,2,36774.6729205908,2,2,4000.0,1.0,2.0
9000076682,2,0,2,4,4,2,12584.4127012345,2,3,0.0,0.0,2.0
9000076690,1,1,6,4,1,1,5291.44664471465,1,1,12000.0,1.0,6.0
9000076705,2,2,11,1,1,3,14781.2527008764,2,2,16200.0,1.0,5.5
9000076708,2,2,8,1,1,1,10166.3849636533,2,2,19300.0,1.0,4.0
9000076715,1,3,8,2,1,1,15134.8567621262,1,1,18429.0,3.0,2.6666666666666665
9000076723,2,1,8,1,1,1,22321.8039090002,1,3,12000.0,0.5,8.0
9000076724,2,1,8,1,3,3,24775.9243884139,2,2,12621.0,0.5,8.0
9000076733,2,2,11,1,1,2,21678.5605168929,2,3,11200.0,1.0,5.5
9000076743,1,1,3,4,4,3,22204.536807768,1,1,1500.0,1.0,3.0
9000076747,3,0,1,1,3,3,41837.3936494864,0,7,0.0,0.0,1.0
9000076757,2,1,1,1,1,2,18327.2916906287,2,5,1680.0,0.5,1.0
9000076759,2,2,-7,1,1,1,26358.0251705359,2,2,25000.0,1.0,-3.5
9000076765,1,1,4,1,1,1,7745.05205213674,1,1,9000.0,1.0,4.0
9000076773,2,2,10,4,1,1,15209.5302718001,2,2,73200.0,1.0,5.0
9000076781,2,2,8,1,1,3,5976.04056330449,2,2,10500.0,1.0,4.0
9000076785,2,2,8,4,1,1,9710.61469427062,2,2,40200.0,1.0,4.0
9000076788,2,3,8,1,1,1,21214.400021787,2,4,25300.0,1.5,2.6666666666666665
9000076792,2,1,10,1,1,1,16211.681506759,2,4,2500.0,0.5,10.0
9000076796,2,1,10,2,1,2,3785.15569656967,2,2,15000.0,0.5,10.0
9000076798,3,2,6,4,1,2,40796.1090134925,2,3,8500.0,0.6666666666666666,3.0
9000076799,1,1,5,1,1,2,21255.2818858074,1,1,500.0,1.0,5.0
9000076801,1,1,7,1,3,2,31916.446246808,1,1,12000.0,1.0,7.0
9000076810,2,4,5,1,1,1,23622.8633290639,2,2,14000.0,2.0,1.25
9000076812,1,1,2,1,3,3,10592.2683791039,1,1,20000.0,1.0,2.0
9000076823,1,1,10,1,1,1,11722.6628076034,1,3,17000.0,1.0,10.0
9000076835,2,2,8,1,1,2,10272.8325971904,2,2,9000.0,1.0,4.0
9000076837,1,2,7,1,1,1,13897.3504172197,1,1,2050.0,2.0,3.5
9000076849,3,5,7,1,1,4,10503.0378974265,3,3,234000.0,1.6666666666666667,1.4
9000076855,1,0,1,1,3,3,7395.63812413299,0,1,0.0,0.0,1.0
9000076872,2,0,10,4,1,1,21495.0217513127,2,2,0.0,0.0,10.0
9000076874,2,3,8,4,1,1,11907.2314795776,2,4,129982.0,1.5,2.6666666666666665
9000076884,2,3,8,4,1,2,17978.5926336378,2,2,5800.0,1.5,2.6666666666666665
9000076888,2,3,9,4,1,1,12600.0032453166,2,2,18000.0,1.5,3.0
9000076895,2,1,4,1,1,1,3925.95636834332,1,2,10000.0,0.5,4.0
9000076901,2,1,6,1,1,2,4241.27859292886,2,2,1500.0,0.5,6.0
9000076905,2,3,9,1,1,1,20073.8982307399,2,3,23200.0,1.5,3.0
9000076933,1,1,1,2,1,2,6610.76508754618,1,1,1500.0,1.0,1.0
9000076940,3,3,10,1,1,1,6686.50391910735,3,3,22000.0,1.0,3.3333333333333335
9000076941,2,3,6,1,1,3,4469.81236900793,2,2,161300.0,1.5,2.0
9000076949,1,0,7,1,1,1,9387.28741615312,1,1,0.0,0.0,7.0
9000076967,2,3,6,1,1,2,5544.32621025704,2,2,20000.0,1.5,2.0
9000076972,1,2,7,2,1,1,13448.307270909,1,1,11000.0,2.0,3.5
9000076980,1,1,4,1,3,2,5217.78055697164,1,1,2000.0,1.0,4.0
9000076981,1,1,2,1,3,3,11210.9696146936,1,1,200.0,1.0,2.0
9000076987,2,2,7,2,1,2,5147.38573489867,2,2,9500.0,1.0,3.5
9000076994,2,1,7,1,3,3,26349.5887304923,2,3,3000.0,0.5,7.0
9000077003,2,2,10,1,1,2,8934.25510770095,2,4,44790.0,1.0,5.0
9000077004,2,2,8,4,1,1,45389.5895691673,2,4,11000.0,1.0,4.0
9000077018,2,2,10,1,3,3,8582.53754250785,2,2,22000.0,1.0,5.0
9000077019,1,1,8,1,3,3,4266.24290371704,1,1,5000.0,1.0,8.0
9000077025,4,3,9,1,1,1,18536.3875120883,4,4,37000.0,0.75,3.0
9000077047,1,2,8,1,1,1,12918.6282864856,1,1,8000.0,2.0,4.0
9000077049,1,3,7,1,1,3,20836.9127360134,1,1,3000.0,3.0,2.3333333333333335
9000077051,1,1,9,1,2,3,19232.9826551802,1,1,4000.0,1.0,9.0
9000077054,2,2,9,2,1,2,10347.6161484401,2,2,16500.0,1.0,4.5
9000077088,1,2,9,1,1,1,15102.479779494,1,1,2500.0,2.0,4.5
9000077112,2,2,7,2,1,1,14113.517043433,2,3,51000.0,1.0,3.5
9000077126,2,2,3,4,1,2,31286.2996013248,2,2,1750.0,1.0,1.5
9000077136,1,1,7,1,3,3,40226.9764592583,1,1,5500.0,1.0,7.0
9000077139,3,2,11,1,1,1,13436.2552160497,3,3,24000.0,0.6666666666666666,5.5
9000077142,3,0,1,4,4,3,19425.6209229722,2,3,0.0,0.0,1.0
9000077144,2,2,6,1,1,1,4376.75211678124,2,2,4500.0,1.0,3.0
9000077152,1,1,1,2,4,3,11724.3264549177,1,1,1000.0,1.0,1.0
9000077167,2,1,11,1,2,2,7604.12956409872,1,2,8500.0,0.5,11.0
9000077168,2,2,6,1,1,1,7444.76032199196,2,4,15500.0,1.0,3.0
9000077175,2,2,10,4,1,1,12478.4931470328,2,2,37000.0,1.0,5.0
9000077195,2,1,7,1,1,3,3884.39179819873,1,2,20000.0,0.5,7.0
9000077199,2,2,9,1,1,1,30641.1668495956,2,4,900.0,1.0,4.5
9000077208,1,1,8,1,1,1,10721.0841721224,1,1,9000.0,1.0,8.0
9000077219,1,1,5,4,1,1,12912.414617719,1,1,-9.0,1.0,5.0
9000077234,1,1,5,1,1,3,7308.64900142239,1,1,6000.0,1.0,5.0
9000077236,4,3,10,1,3,1,24507.3453515977,4,4,25000.0,0.75,3.3333333333333335
9000077243,2,1,6,4,3,3,10651.3317675306,2,2,10000.0,0.5,6.0
9000077244,2,2,6,1,1,1,42844.4375046777,2,2,2800.0,1.0,3.0
9000077248,1,2,6,4,1,1,21344.9029874713,1,1,13000.0,2.0,3.0
9000077252,2,2,5,1,1,2,5281.84626292887,2,2,9000.0,1.0,2.5
9000077256,1,1,7,1,3,3,10795.9801292983,1,1,5000.0,1.0,7.0
9000077263,2,2,7,1,1,3,11737.4869613597,2,4,18000.0,1.0,3.5
9000077271,2,1,-7,1,1,1,12521.7375296565,2,2,8000.0,0.5,-7.0
9000077274,2,2,10,1,1,1,30413.1968926611,2,2,12500.0,1.0,5.0
9000077293,1,1,2,1,3,3,5777.06786999732,1,1,18000.0,1.0,2.0
9000077302,3,2,8,1,1,3,6406.88615658921,2,3,23000.0,0.6666666666666666,4.0
9000077316,2,3,9,2,1,1,4820.83341348432,2,2,20000.0,1.5,3.0
9000077342,2,3,7,1,1,1,9549.29966846765,2,2,6200.0,1.5,2.3333333333333335
9000077369,2,2,-7,1,1,2,20176.1439030705,2,2,14000.0,1.0,-3.5
9000077382,2,2,2,4,4,2,6880.85148999924,2,2,3020.0,1.0,1.0
9000077398,2,3,11,4,1,1,20208.9801226649,3,6,33700.0,1.5,3.6666666666666665
9000077404,1,1,8,4,1,2,5594.05991685502,1,1,13000.0,1.0,8.0
9000077417,1,2,11,1,1,2,15014.8438034375,1,1,1200.0,2.0,5.5
9000077431,2,1,8,1,1,3,17379.0637478118,1,2,3500.0,0.5,8.0
9000077433,1,0,3,1,3,2,32935.3536191239,0,1,0.0,0.0,3.0
9000077438,1,1,2,4,4,3,58748.4696883015,0,3,12.0,1.0,2.0
9000077439,1,1,5,4,1,3,16822.0984952016,1,1,30000.0,1.0,5.0
9000077440,2,1,8,1,1,2,17367.5756074199,2,2,6000.0,0.5,8.0
9000077441,2,2,7,4,1,1,57169.1917155453,2,2,10000.0,1.0,3.5
9000077458,2,2,7,1,2,3,7506.66594847542,2,2,10000.0,1.0,3.5
9000077460,1,2,2,4,1,2,28394.4567450087,1,1,15000.0,2.0,1.0
9000077468,2,3,9,1,1,2,12809.6633365175,2,2,17000.0,1.5,3.0
9000077478,1,1,7,1,2,2,9876.03605321037,0,1,2179.0,1.0,7.0
9000077486,2,2,9,1,1,1,17177.7258811975,2,2,13457.0,1.0,4.5
9000077545,3,3,7,4,1,3,6918.23310610477,3,3,360000.0,1.0,2.3333333333333335
9000077560,1,1,7,1,2,1,8274.43183246942,1,1,19450.0,1.0,7.0
9000077582,1,0,5,1,2,3,40369.0896497141,0,4,0.0,0.0,5.0
9000077589,1,1,7,1,1,1,19954.309210543,1,1,58000.0,1.0,7.0
9000077598,2,4,11,4,1,1,3935.19874388345,2,2,44500.0,2.0,2.75
9000077601,2,3,11,4,1,1,4673.70695815046,2,3,197000.0,1.5,3.6666666666666665
9000077605,2,2,6,4,1,1,3031.53596397079,1,2,25150.0,1.0,3.0
9000077621,2,2,6,2,1,1,16003.9503212982,2,5,58000.0,1.0,3.0
9000077629,2,2,11,4,1,1,22185.9370698123,2,3,69300.0,1.0,5.5
9000077636,2,2,10,4,1,1,5532.25730303208,2,2,267543.0,1.0,5.0
9000077641,2,3,6,4,1,2,26010.2066329606,2,2,11200.0,1.5,2.0
9000077643,1,2,6,4,1,2,25999.4212760672,1,1,6000.0,2.0,3.0
9000077652,2,1,4,2,4,2,16935.6009816534,2,2,5000.0,0.5,4.0
9000077661,1,1,11,4,1,1,8613.06192058589,1,1,15000.0,1.0,11.0
9000077673,2,2,10,4,1,1,18405.5101380001,2,2,29600.0,1.0,5.0
9000077680,2,2,11,4,1,1,4970.71353672552,2,2,35000.0,1.0,5.5
9000077683,2,2,4,4,1,2,8401.78108832096,2,2,11080.0,1.0,2.0
9000077685,1,1,2,4,1,3,9735.98436720467,1,1,700.0,1.0,2.0
9000077696,2,2,7,4,1,1,31255.9028847864,2,4,14000.0,1.0,3.5
9000077714,4,4,10,4,1,1,12138.3132209821,3,4,53000.0,1.0,2.5
9000077731,4,3,7,4,1,1,33881.5622497646,3,4,14000.0,0.75,2.3333333333333335
9000077736,2,3,2,4,1,2,4056.56985240228,2,2,20000.0,1.5,0.6666666666666666
9000077749,1,1,5,4,1,1,20626.6086799807,1,1,6000.0,1.0,5.0
9000086498,2,2,11,4,1,2,8120.48213059112,2,2,38000.0,1.0,5.5
9000086500,2,2,5,4,1,1,24916.9123705013,2,4,100000.0,1.0,2.5
9000086508,1,1,9,1,3,3,16937.6933781604,1,1,10000.0,1.0,9.0
9000086512,1,0,3,4,3,3,40868.83277325,0,1,0.0,0.0,3.0
9000086516,3,5,3,2,1,1,20868.2901710645,3,4,40850.0,1.6666666666666667,0.6
9000086538,2,3,9,2,1,2,6048.56785097593,1,2,4700.0,1.5,3.0
9000086539,1,0,4,2,2,3,11435.6526498131,0,1,0.0,0.0,4.0
9000086541,2,2,3,1,3,3,5514.39307639152,2,2,2600.0,1.0,1.5
9000086548,1,2,11,1,1,1,17368.8000369501,1,1,370000.0,2.0,5.5
9000086552,3,1,3,1,3,3,37419.8340192173,2,8,5000.0,0.3333333333333333,3.0
9000086557,2,2,10,1,1,1,11685.8896807725,2,2,10500.0,1.0,5.0
9000086585,2,2,6,2,1,1,13564.601871181,2,3,16000.0,1.0,3.0
9000086607,2,2,7,1,1,1,49872.8613612669,2,2,35000.0,1.0,3.5
9000086609,2,2,10,1,1,2,12804.4413424784,2,2,18000.0,1.0,5.0
9000086617,1,0,10,1,3,3,75507.3908338081,0,1,0.0,0.0,10.0
9000086642,2,3,8,2,1,1,17274.6690538339,2,2,17100.0,1.5,2.6666666666666665
9000086649,4,3,8,1,3,1,25062.2599776703,4,5,22000.0,0.75,2.6666666666666665
9000086650,2,3,8,1,1,2,13216.5091588168,2,2,13000.0,1.5,2.6666666666666665
9000086686,2,2,8,1,1,1,19018.9018689423,2,8,17000.0,1.0,4.0
9000086701,2,2,7,1,1,2,40486.1311672708,2,2,71000.0,1.0,3.5
9000086703,2,2,11,1,1,2,24338.9801088205,2,2,9000.0,1.0,5.5
9000086711,2,2,10,1,1,1,12323.4076743667,2,2,23000.0,1.0,5.0
9000086714,3,3,10,1,1,1,61500.2166350433,3,3,18000.0,1.0,3.3333333333333335
9000086725,1,1,6,1,1,1,8819.34395683137,1,1,10861.0,1.0,6.0
9000086726,1,2,6,2,1,2,41733.4156728146,1,1,6600.0,2.0,3.0
9000086728,2,2,11,2,1,1,25718.7389577128,2,4,22000.0,1.0,5.5
9000086729,1,0,1,1,3,3,55743.3513070672,0,1,0.0,0.0,1.0
9000086738,2,3,8,1,3,1,12033.8081866149,2,2,8200.0,1.5,2.6666666666666665
9000086739,2,2,6,1,1,2,6332.03824827355,2,2,7400.0,1.0,3.0
9000086741,2,2,11,1,1,1,34864.224656119,3,4,22455.0,1.0,5.5
9000086747,2,2,7,4,1,1,13271.0794661923,2,2,2400.0,1.0,3.5
9000086748,2,5,9,4,1,1,4806.76036286234,2,2,44182.0,2.5,1.8
9000086762,4,2,11,1,1,1,61152.4275023828,3,6,14571.0,0.5,5.5
9000086764,1,1,7,1,3,3,55691.5740241293,1,1,500.0,1.0,7.0
9000086775,2,2,10,1,1,1,7817.07012386558,2,2,221000.0,1.0,5.0
9000086777,2,2,11,1,2,1,15606.3482420319,2,2,29400.0,1.0,5.5
9000086782,1,1,3,2,1,3,6420.67587563963,1,1,500.0,1.0,3.0
9000086785,1,0,3,1,2,3,13484.3712980796,1,1,0.0,0.0,3.0
9000086813,2,6,6,1,3,3,28044.9252021679,2,3,28300.0,3.0,1.0
9000086825,2,2,7,1,1,1,9978.17775037009,2,2,10000.0,1.0,3.5
9000086829,2,2,9,1,1,1,48892.3424502603,2,4,18000.0,1.0,4.5
9000086837,3,4,4,1,1,1,12442.3640290612,3,3,39000.0,1.3333333333333333,1.0
9000086848,2,2,10,1,1,1,10354.6983144109,2,4,23000.0,1.0,5.0
9000086854,1,1,3,1,4,2,12578.2653067464,1,1,4000.0,1.0,3.0
9000086855,1,2,5,1,3,3,58042.8486310496,1,5,16000.0,2.0,2.5
9000086866,3,2,4,1,4,1,18862.1516586481,2,7,17500.0,0.6666666666666666,2.0
9000086868,2,2,6,1,3,1,33783.8798158301,2,3,2400.0,1.0,3.0
9000086882,2,2,8,4,1,1,5785.94806999049,2,2,18000.0,1.0,4.0
9000086891,2,2,7,1,1,1,6736.34036718882,2,2,3050.0,1.0,3.5
9000086894,2,2,11,1,1,1,13295.6385219798,2,4,22000.0,1.0,5.5
9000086900,2,2,7,1,1,1,7824.28187689498,2,2,11018.0,1.0,3.5
9000086912,2,2,7,1,1,1,11408.2665147966,2,4,152000.0,1.0,3.5
9000086915,2,2,11,4,1,1,14871.3011956518,2,2,10000.0,1.0,5.5
9000086928,2,2,7,1,1,1,12766.6235701332,2,2,16500.0,1.0,3.5
9000086934,2,4,9,2,1,2,7934.67022295509,2,2,19991.0,2.0,2.25
9000086950,2,2,7,2,2,1,767.538109827637,2,2,9000.0,1.0,3.5
9000086958,2,2,6,1,1,1,7128.86405113801,2,2,1800.0,1.0,3.0
9000086960,2,3,6,1,1,1,31433.603919927,2,2,35560.0,1.5,2.0
9000086970,1,1,6,1,2,1,61542.7416942473,1,1,8000.0,1.0,6.0
9000086971,1,1,3,1,3,3,61260.5609153043,1,1,150.0,1.0,3.0
9000086973,1,1,8,1,1,1,24439.8246845527,1,1,10000.0,1.0,8.0
9000086994,1,0,7,1,3,3,5598.46992616146,1,1,0.0,0.0,7.0
9000087000,2,2,8,4,1,1,18225.7586669801,2,2,40000.0,1.0,4.0
9000087009,1,1,11,1,1,1,18059.4117812264,1,1,12000.0,1.0,11.0
9000087018,2,2,10,1,1,1,23188.8039945299,2,2,10000.0,1.0,5.0
9000087020,3,4,10,4,1,1,23136.7323151759,3,6,39000.0,1.3333333333333333,2.5
9000087024,2,1,9,1,1,2,12248.9295378618,1,2,3300.0,0.5,9.0
9000087045,2,2,6,1,1,2,16734.2662831179,2,2,6000.0,1.0,3.0
9000087047,1,1,4,1,3,3,40927.4963600531,1,4,5000.0,1.0,4.0
9000087048,2,2,8,4,1,1,24466.3325038969,2,2,20000.0,1.0,4.0
9000087049,1,1,2,1,2,1,13736.8583327532,1,1,96000.0,1.0,2.0
9000087050,2,2,7,1,1,1,4875.34010744922,2,2,10500.0,1.0,3.5
9000087064,2,2,6,1,1,2,7933.19842466557,2,2,15500.0,1.0,3.0
9000087071,2,3,6,4,1,1,8857.0241885891,2,2,14200.0,1.5,2.0
9000087076,2,2,10,2,3,3,46528.2320211293,1,2,12500.0,1.0,5.0
9000087083,2,2,7,1,1,2,16957.9106828721,2,2,19000.0,1.0,3.5
9000087108,1,0,1,2,1,4,68067.5675533509,1,1,0.0,0.0,1.0
9000087125,2,1,11,1,3,1,24556.8511715898,1,2,16000.0,0.5,11.0
9000087128,5,5,11,1,1,1,8649.74253668148,5,5,45640.0,1.0,2.2
9000087131,1,1,1,1,1,3,7486.51991395143,1,1,15000.0,1.0,1.0
9000087143,1,1,6,1,3,3,10124.21140055,1,1,8880.0,1.0,6.0
9000087173,1,1,2,4,1,2,29627.4527396828,0,1,2500.0,1.0,2.0
9000087177,2,2,8,1,1,1,7529.01146148763,2,3,17000.0,1.0,4.0
9000087189,1,2,6,4,1,2,6534.57999822935,1,1,3000.0,2.0,3.0
9000087198,1,1,8,2,1,1,9174.19817153363,1,1,20000.0,1.0,8.0
9000087203,2,3,7,4,1,1,6238.96017152461,2,2,31857.0,1.5,2.3333333333333335
9000087205,1,3,4,1,1,2,19200.0703765463,1,1,6050.0,3.0,1.3333333333333333
9000087241,1,1,5,1,2,2,19299.7589691905,1,1,6500.0,1.0,5.0
9000087248,1,1,8,1,1,1,8008.5784873392,1,1,6500.0,1.0,8.0
9000087255,2,3,9,1,1,2,10152.7407439519,2,2,30500.0,1.5,3.0
9000087279,2,3,9,1,2,3,32100.6829506018,3,5,24000.0,1.5,3.0
9000087284,1,1,4,4,1,3,18301.7703164414,1,1,1000.0,1.0,4.0
9000087303,2,2,5,1,1,2,7260.99299246539,2,2,27000.0,1.0,2.5
9000087306,2,1,5,4,1,1,24782.2889917228,2,2,21000.0,0.5,5.0
